OBJECTID,STYLE,TIME1,TIME2,TIME3,TIME4,TYPE,Meter,RatePerHr,MaxTime,Long,Lat
1546, , , , , ,PARKING METER,4646,2.5,2 HOURS,-123.367211630181,48.4299918484121
1547,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.367676295975,48.4301481792369
1548, ,20 MIN, , , ,PARKING METER,4634,2.5,2 HOURS,-123.367900516661,48.4301530347806
1549, , , , , ,PARKING METER,4633,2.5,2 HOURS,-123.368056674571,48.430150182342
1550, , , , , ,PARKING METER,4631,2.5,2 HOURS,-123.368397882392,48.4301449152129
1551, , , , , ,PARKING METER,4630,2.5,2 HOURS,-123.368481553,48.4301437388904
1552, , , , , ,PARKING METER,4629,2.5,2 HOURS,-123.368564940504,48.430143045629
1553, ,20 MIN, , , ,PARKING METER,4733,2.5,2 HOURS,-123.36814658891,48.4302465289044
1554, , , , , ,PARKING METER,4734,2.5,2 HOURS,-123.368067209689,48.4302491280208
1555, , , , , ,PARKING METER,4735,2.5,2 HOURS,-123.367985710201,48.4302512741323
1556, , , , , ,PARKING METER,4736,2.5,2 HOURS,-123.367903319777,48.4302515373513
1557, , , , , ,PARKING METER,4737,2.5,2 HOURS,-123.367820396776,48.4302527450526
1558, , , , , ,PARKING METER,4738,2.5,2 HOURS,-123.367737141224,48.430253953756
1559, , , , , ,PARKING METER,4739,2.5,2 HOURS,-123.367655632871,48.4302546854015
1560, , , , , ,PARKING METER,4740,2.5,2 HOURS,-123.367573309744,48.4302549085845
1561,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.367475862865,48.4302623601263
1562, , , , , ,PARKING METER,4741,2.5,2 HOURS,-123.367236015063,48.43043522591
1563, , , , , ,PARKING METER,4742,2.5,2 HOURS,-123.367239112626,48.4304906825736
1564, , , , , ,PARKING METER,4743,2.5,2 HOURS,-123.367239020592,48.4305460585417
1565,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.367247921554,48.4306159550829
1566, , , , , ,PARKING METER,4744,2.5,2 HOURS,-123.367250491561,48.4307926547698
1567, , , , , ,PARKING METER,4745,2.5,2 HOURS,-123.367249934247,48.4308500609447
1568, ,90 MIN, , , ,PARKING METER,4558,3,90 MIN,-123.366557715481,48.4293283454488
1569, ,90 MIN, , , ,PARKING METER,4559,3,90 MIN,-123.366473560423,48.4293279771453
1570,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.366058811204,48.4293294730754
1571, ,90 MIN, , , ,PARKING METER,4560,3,90 MIN,-123.36585275659,48.4293403909566
1572, , , , , ,PARKING METER,4574,3,90 MIN,-123.365227531453,48.4294525927637
1573, , , , , ,PARKING METER,4575,3,90 MIN,-123.365145194468,48.4294533647852
1574, , , , , ,PARKING METER,4576,3,90 MIN,-123.36506389574,48.4294552778208
1575, , , , , ,PARKING METER,4577,3,90 MIN,-123.364981440588,48.4294550280896
1576, , , , , ,PARKING METER,4578,3,90 MIN,-123.364898475305,48.4294558433093
1577, , , , , ,PARKING METER,4579,3,90 MIN,-123.364814444608,48.429457768421
1578, , , , , ,PARKING METER,4580,3,90 MIN,-123.364731477959,48.429458582625
1579, , , , , ,PARKING METER,4573,3,90 MIN,-123.36535688162,48.4294405932135
1580,MOTORCYCLE,90 MIN, , , ,PARKING METER,4571,0,90 MIN,-123.365585235256,48.429440634352
1581, , , , , ,PARKING METER,4570,3,90 MIN,-123.36583120094,48.4294330098106
1582, , , , , ,PARKING METER,4569,3,90 MIN,-123.365914992215,48.4294316398046
1583, , , , , ,PARKING METER,4568,3,90 MIN,-123.365995470141,48.4294308326538
1584, , , , , ,PARKING METER,4567,3,90 MIN,-123.366079498134,48.4294289192827
1585, , , , , ,PARKING METER,4566,3,90 MIN,-123.366161269561,48.4294280854139
1586, , , , , ,PARKING METER,4565,3,90 MIN,-123.366398925246,48.4294234468423
1587, , , , , ,PARKING METER,4564,3,90 MIN,-123.366483089485,48.4294224377977
1588, , , , , ,PARKING METER,4563,3,90 MIN,-123.366564465,48.4294210660073
1589, , , , , ,PARKING METER,4562,3,90 MIN,-123.366647716952,48.4294197088791
1590, , , , , ,PARKING METER,4561,3,90 MIN,-123.366729096373,48.4294187093733
1591, , , , , ,PARKING METER,4468,2.5,2 HOURS,-123.36695778133,48.4295659745291
1592, , , , , ,PARKING METER,4469,2.5,2 HOURS,-123.366963772979,48.4297195448682
1593, , , , , ,PARKING METER,4470,2.5,2 HOURS,-123.366965406626,48.4297771329992
1594,Commercial,M-F 8AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.36696160995,48.4298403576889
1595, , , , , ,PARKING METER,4471,2.5,2 HOURS,-123.366974239627,48.4299084943456
1596, , , , , ,PARKING METER,4472,2.5,2 HOURS,-123.366977288589,48.4299643803122
1597, , , , , ,PARKING METER,4473,2.5,2 HOURS,-123.366976393112,48.4300195456265
1598, , , , , ,PARKING METER,4658,2.5,2 HOURS,-123.36676044252,48.4301656936399
1599, , , , , ,PARKING METER,4659,2.5,2 HOURS,-123.366673567093,48.4301684407186
1600, , , , , ,PARKING METER,4661,2.5,2 HOURS,-123.366030862348,48.4301766238532
1601, , , , , ,PARKING METER,4662,2.5,2 HOURS,-123.365947863996,48.4301775082983
1602, , , , , ,PARKING METER,4663,2.5,2 HOURS,-123.365860860572,48.4301790207683
1603, , , , , ,PARKING METER,4664,2.5,2 HOURS,-123.365770343497,48.4301797517309
1604, , , , , ,PARKING METER,4665,2.5,2 HOURS,-123.365686323062,48.4301808137659
1605, , , , , ,PARKING METER,4666,2.5,2 HOURS,-123.36546343419,48.4301850774134
1606, , , , , ,PARKING METER,4667,2.5,2 HOURS,-123.365381043545,48.4301853117689
1607, , , , , ,PARKING METER,4668,2.5,2 HOURS,-123.365297671573,48.4301866944399
1608, , , , , ,PARKING METER,4669,2.5,2 HOURS,-123.36508118606,48.430190163337
1609, , , , , ,PARKING METER,4670,2.5,2 HOURS,-123.364996667532,48.430191521534
1610, , , , , ,PARKING METER,4671,2.5,2 HOURS,-123.364912152919,48.4301934275473
1611, , , , , ,PARKING METER,4672,2.5,2 HOURS,-123.364826809929,48.4301942430391
1612, ,20 MIN, , , ,PARKING METER,4776,2.5,2 HOURS,-123.364797659008,48.43029804146
1613, ,20 MIN, , , ,PARKING METER,4775,2.5,2 HOURS,-123.364879118071,48.4302964375986
1614, , , , , ,PARKING METER,4774,2.5,2 HOURS,-123.36496190365,48.4302946945286
1615, , , , , ,PARKING METER,4773,2.5,2 HOURS,-123.365044002402,48.4302929400805
1616, , , , , ,PARKING METER,4772,2.5,2 HOURS,-123.365126841419,48.4302916762393
1617, , , , , ,PARKING METER,4771,2.5,2 HOURS,-123.365208686685,48.4302905819253
1618, , , , , ,PARKING METER,4770,2.5,2 HOURS,-123.365291329922,48.4302889749175
1619, , , , , ,PARKING METER,4769,2.5,2 HOURS,-123.365372965878,48.4302877246101
1620, , , , , ,PARKING METER,4768,2.5,2 HOURS,-123.365454390437,48.4302869697264
1621, , , , , ,PARKING METER,4767,2.5,2 HOURS,-123.36553672217,48.4302860382729
1622, , , , , ,PARKING METER,4765,2.5,2 HOURS,-123.365739584579,48.4302828222928
1623, , , , , ,PARKING METER,4763,2.5,2 HOURS,-123.365955665733,48.4302783422305
1624, , , , , ,PARKING METER,4759,2.5,2 HOURS,-123.36628182237,48.4302774253389
1625, , , , , ,PARKING METER,4760,2.5,2 HOURS,-123.36619933539,48.4302763119998
1626, , , , , ,PARKING METER,4761,2.5,2 HOURS,-123.366114863963,48.4302769025605
1627,General,M-SAT 7AM-6PM (15 MIN), , , ,GENERAL, ,,,-123.366411555633,48.4302799285692
1628, ,90 MIN, , , ,PARKING METER,4755,2.5,2 HOURS,-123.366694866043,48.4302683832579
1629, , , , , ,PARKING METER,4746,2.5,2 HOURS,-123.366989577721,48.4303654756481
1630, , , , , ,PARKING METER,4749,2.5,2 HOURS,-123.366999675154,48.4305793584669
1631, , , , , ,PARKING METER,4753,2.5,2 HOURS,-123.367014670178,48.4308783107058
1632, , , , , ,PARKING METER,4752,2.5,2 HOURS,-123.367011692849,48.4308218730311
1633, , , , , ,PARKING METER,4751,2.5,2 HOURS,-123.36700700005,48.4307654399226
1634,Hotel,10 MIN, , , ,HOTEL, ,,,-123.364660409203,48.4309341435551
1635, ,90 MIN, , , ,PARKING METER,7122,2.5,2 HOURS,-123.364631420005,48.4306955600599
1636, ,90 MIN, , , ,PARKING METER,7112,2.5,2 HOURS,-123.364622839816,48.4305267208005
1637, ,90 MIN, , , ,PARKING METER,7110,2.5,2 HOURS,-123.364621734553,48.4304717759804
1638, , , , , ,PARKING METER,4555,2.5,2 HOURS,-123.364601160127,48.4299764659315
1639, , , , , ,PARKING METER,4554,2.5,2 HOURS,-123.364596185211,48.4299199067742
1640, , , , , ,PARKING METER,4556,2.5,2 HOURS,-123.36460475014,48.430031235556
1641, , , , , ,PARKING METER,4557,2.5,2 HOURS,-123.364605941334,48.4300874261326
1642, , , , , ,PARKING METER,4553,2.5,2 HOURS,-123.364593294605,48.4298583983066
1643, , , , , ,PARKING METER,4552,2.5,2 HOURS,-123.364593505626,48.429802444398
1644, , , , , ,PARKING METER,4551,2.5,2 HOURS,-123.364593107084,48.4297466957404
1645,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.364600711185,48.4296188727556
1646, ,90 MIN, , , ,PARKING METER,4440,3,90 MIN,-123.364573958789,48.4292337100593
1647, ,90 MIN, , , ,PARKING METER,4441,3,90 MIN,-123.364570781634,48.4291776814003
1648, ,90 MIN, , , ,PARKING METER,4442,3,90 MIN,-123.364564826284,48.4291216624319
1649, , , , , ,PARKING METER,4325,3,90 MIN,-123.364324624512,48.4282457077809
1650, , , , , ,PARKING METER,4326,3,90 MIN,-123.364318764545,48.4283001717444
1651, , , , , ,PARKING METER,4327,3,90 MIN,-123.364312900729,48.4283548552354
1652, , , , , ,PARKING METER,4328,3,90 MIN,-123.364307720716,48.4284093224445
1653, , , , , ,PARKING METER,4329,3,90 MIN,-123.364300122374,48.4284637973009
1654, , , , , ,PARKING METER,5404,2.5,2 HOURS,-123.363911429935,48.4285329400955
1655, , , , , ,PARKING METER,5403,2.5,2 HOURS,-123.363971065809,48.4285385814549
1656, , , , , ,PARKING METER,5402,2.5,2 HOURS,-123.364021900674,48.4285390037984
1657, , , , , ,PARKING METER,5401,2.5,2 HOURS,-123.364065708588,48.4285371164184
1658, , , , , ,PARKING METER,5400,2.5,2 HOURS,-123.364117420753,48.4285375359469
1659,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.363546372639,48.4285283592865
1660, , , , , ,PARKING METER,5410,2.5,2 HOURS,-123.363302608665,48.4285429389777
1661, , , , , ,PARKING METER,5411,2.5,2 HOURS,-123.3632510211,48.4285444484534
1662, , , , , ,PARKING METER,5412,2.5,2 HOURS,-123.363201754021,48.4285451211061
1663, , , , , ,PARKING METER,5413,2.5,2 HOURS,-123.36315413488,48.4285471344287
1664, , , , , ,PARKING METER,5414,2.5,2 HOURS,-123.363106359681,48.4285481154176
1665, , , , , ,PARKING METER,5415,2.5,2 HOURS,-123.363058876679,48.4285483667441
1666, , , , , ,PARKING METER,5416,2.5,2 HOURS,-123.363011255926,48.4285499652708
1667, , , , , ,PARKING METER,5421,2.5,2 HOURS,-123.362635068177,48.4285566398605
1668, , , , , ,PARKING METER,5420,2.5,2 HOURS,-123.362680513946,48.4285550483375
1669, , , , , ,PARKING METER,5419,2.5,2 HOURS,-123.362730699752,48.4285535435318
1670, , , , , ,PARKING METER,5418,2.5,2 HOURS,-123.362776544271,48.4285536573636
1671, , , , , ,PARKING METER,5417,2.5,2 HOURS,-123.362823539401,48.4285519043644
1672, , , , , ,PARKING METER,5520,2.5,2 HOURS,-123.363139800342,48.4286381915748
1673, , , , , ,PARKING METER,5519,2.5,2 HOURS,-123.363189924004,48.4286357340291
1674, , , , , ,PARKING METER,5518,2.5,2 HOURS,-123.36323487729,48.4286355922875
1675, , , , , ,PARKING METER,5517,2.5,2 HOURS,-123.363281563594,48.4286360199434
1676, , , , , ,PARKING METER,5516,2.5,2 HOURS,-123.363334278593,48.4286335532628
1677, , , , , ,PARKING METER,5515,2.5,2 HOURS,-123.363394773016,48.4286304880358
1678, , , , , ,PARKING METER,5514,2.5,2 HOURS,-123.363441751108,48.4286286133847
1679, , , , , ,PARKING METER,5513,2.5,2 HOURS,-123.363491035564,48.4286296076388
1680, , , , , ,PARKING METER,5512,2.5,2 HOURS,-123.363536852626,48.4286294630535
1681, , , , , ,PARKING METER,5511,2.5,2 HOURS,-123.363581800452,48.4286287463129
1682, , , , , ,PARKING METER,5510,2.5,2 HOURS,-123.36362536681,48.4286291773793
1683, , , , , ,PARKING METER,5509,2.5,2 HOURS,-123.363676362427,48.4286278666301
1684, , , , , ,PARKING METER,5508,2.5,2 HOURS,-123.363725629122,48.4286265613174
1685, , , , , ,PARKING METER,5507,2.5,2 HOURS,-123.363772303103,48.4286252632717
1686, , , , , ,PARKING METER,5506,2.5,2 HOURS,-123.363815002821,48.4286262439942
1687, , , , , ,PARKING METER,5505,2.5,2 HOURS,-123.363864274966,48.4286255134856
1688, , , , , ,PARKING METER,5504,2.5,2 HOURS,-123.363914405437,48.4286242053636
1689, , , , , ,PARKING METER,5503,2.5,2 HOURS,-123.363968854769,48.4286223077934
1690, , , , , ,PARKING METER,5502,2.5,2 HOURS,-123.364023295883,48.4286192604622
1691, , , , , ,PARKING METER,5501,2.5,2 HOURS,-123.364074645453,48.4286207598449
1692, , , , , ,PARKING METER,5500,2.5,2 HOURS,-123.364122179095,48.4286188840595
1693,Commercial,M-F 7AM-6PM,SAT 7AM-10AM,SAT 10AM-6PM (1HR), ,Commercial, ,,,-123.364299102359,48.4287229322552
1694, , , , , ,PARKING METER,4330,3,90 MIN,-123.364312098041,48.4287877033247
1695, , , , , ,PARKING METER,4331,3,90 MIN,-123.364313571813,48.4288450364845
1696, , , , , ,PARKING METER,4332,3,90 MIN,-123.364312907765,48.4289009612447
1697, , , , , ,PARKING METER,4333,3,90 MIN,-123.364315544401,48.428958714464
1698, , , , , ,PARKING METER,4334,3,90 MIN,-123.36431594421,48.4290146358586
1699, , , , , ,PARKING METER,4335,3,90 MIN,-123.364321702845,48.4290715335257
1700, , , , , ,PARKING METER,4336,3,90 MIN,-123.364322112786,48.4291288709468
1701, , , , , ,PARKING METER,4337,3,90 MIN,-123.364321452343,48.4291855037225
1702, ,120 MIN, , , ,PARKING METER,5601,2.5,2 HOURS,-123.36384744014,48.4293703761651
1703, ,120 MIN, , , ,PARKING METER,5602,2.5,2 HOURS,-123.363763361562,48.4293699336651
1704, ,120 MIN, , , ,PARKING METER,5606,2.5,2 HOURS,-123.36326769501,48.4293768300509
1705, ,120 MIN, , , ,PARKING METER,5607,2.5,2 HOURS,-123.362872422101,48.4293856878334
1706, ,120 MIN, , , ,PARKING METER,5608,2.5,2 HOURS,-123.362783751083,48.4293859671131
1707, ,120 MIN, , , ,PARKING METER,5707,2.5,2 HOURS,-123.363499538271,48.42947219372
1708, ,120 MIN, , , ,PARKING METER,5706,2.5,2 HOURS,-123.363588648761,48.4294719125029
1709,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.364125550791,48.4302001664686
1710,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.364003817384,48.4302019240491
1711,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (1HR), , ,Commercial, ,,,-123.364120541721,48.4303161606101
1712, , , , , ,PARKING METER,5903,2.5,2 HOURS,-123.363932103081,48.4303094922261
1713, , , , , ,PARKING METER,5902,2.5,2 HOURS,-123.364012970548,48.4303089011612
1714, , , , , ,PARKING METER,5904,2.5,2 HOURS,-123.363849213297,48.4303100905209
1715, , , , , ,PARKING METER,5905,2.5,2 HOURS,-123.363766650968,48.4303103530499
1716, , , , , ,PARKING METER,5906,2.5,2 HOURS,-123.363682248184,48.4303112915737
1717, , , , , ,PARKING METER,5913,2.5,2 HOURS,-123.36278549128,48.4303301751984
1718, , , , , ,PARKING METER,5914,2.5,2 HOURS,-123.362700052807,48.4303312862979
1719, , , , , ,PARKING METER,5915,2.5,2 HOURS,-123.362614342729,48.4303324143825
1720, , , , , ,PARKING METER,5916,2.5,2 HOURS,-123.362528908593,48.4303339463803
1721, , , , , ,PARKING METER,5917,2.5,2 HOURS,-123.362443950361,48.4303348983118
1722, , , , , ,PARKING METER,5907,2.5,2 HOURS,-123.363601731898,48.4303152541093
1723, , , , , ,PARKING METER,4340,2.5,2 HOURS,-123.364376301803,48.4304326554536
1724, , , , , ,PARKING METER,4341,2.5,2 HOURS,-123.364376694083,48.430487558446
1725, , , , , ,PARKING METER,4342,2.5,2 HOURS,-123.364374258401,48.4305415320407
1726, , , , , ,PARKING METER,4343,2.5,2 HOURS,-123.364376102649,48.4305966346618
1727, , , , , ,PARKING METER,4344,2.5,2 HOURS,-123.364377230207,48.4306511403779
1728, , , , , ,PARKING METER,4345,2.5,2 HOURS,-123.364376974564,48.4307061785667
1729, , , , , ,PARKING METER,4346,2.5,2 HOURS,-123.364376668059,48.4307607203055
1730, , , , , ,PARKING METER,4347,2.5,2 HOURS,-123.364378461603,48.4308142118003
1731, , , , , ,PARKING METER,4348,2.5,2 HOURS,-123.364380972062,48.4308687086422
1732, , , , , ,PARKING METER,4349,2.5,2 HOURS,-123.364380656789,48.4309237254258
1733,Taxi,ALL, , , ,TAXI, ,,,-123.371419485202,48.4209620251303
1734, ,20 MIN, , , ,PARKING METER,1512,2,3 HOURS,-123.37174167718,48.4210386933861
1735, ,20 MIN, , , ,PARKING METER,1511,2,3 HOURS,-123.371820084257,48.4210569545396
1736,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.372156149233,48.421150634586
1737, , , , , ,PARKING METER,1510,2,3 HOURS,-123.372254674801,48.4211689987961
1738, , , , , ,PARKING METER,1509,2,3 HOURS,-123.372333385415,48.4211878497605
1739, , , , , ,PARKING METER,1508,2,3 HOURS,-123.372424649277,48.4212084738448
1740, , , , , ,PARKING METER,1507,2,3 HOURS,-123.372505830381,48.4212278223407
1741,HANDICAP,120 MIN, , , ,PARKING METER,1506,2,3 HOURS,-123.372962140845,48.4213453415699
1742, , , , , ,PARKING METER,1505,2,3 HOURS,-123.373042195221,48.4213648670381
1743, , , , , ,PARKING METER,1504,2,3 HOURS,-123.373123706369,48.4213843445643
1744, , , , , ,PARKING METER,1503,2,3 HOURS,-123.373203013514,48.4214042448183
1745, , , , , ,PARKING METER,1502,2,3 HOURS,-123.373283705864,48.4214237374974
1746, , , , , ,PARKING METER,1501,2,3 HOURS,-123.373361857341,48.4214419509426
1747, , , , , ,PARKING METER,1500,2,3 HOURS,-123.373439769307,48.4214612222206
1748,Taxi, , , , ,TAXI, ,,,-123.373554279388,48.4214956385684
1749,Taxi, , , , ,TAXI, ,,,-123.37366826632,48.4215237561983
1750,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.374348467764,48.4215060340778
1751, , , , , ,PARKING METER,1400,2,3 HOURS,-123.373824204218,48.4214717192035
1752, , , , , ,PARKING METER,1401,2,3 HOURS,-123.373739763095,48.4214497847272
1753, , , , , ,PARKING METER,1402,2,3 HOURS,-123.373656688128,48.4214292654401
1754, , , , , ,PARKING METER,1403,2,3 HOURS,-123.373574529192,48.4214083157985
1755, , , , , ,PARKING METER,1404,2,3 HOURS,-123.373496666781,48.4213882401599
1756, , , , , ,PARKING METER,1405,2,3 HOURS,-123.373416796556,48.4213687989432
1757, , , , , ,PARKING METER,1406,2,3 HOURS,-123.37333597392,48.4213483054638
1758, , , , , ,PARKING METER,1407,2,3 HOURS,-123.373249866741,48.4213259910387
1759,Hotel,10 MIN, , , ,HOTEL, ,,,-123.373118809683,48.4212725705481
1760, , , , , ,PARKING METER,1414,2,3 HOURS,-123.37249874332,48.4211223442144
1761, , , , , ,PARKING METER,1415,2,3 HOURS,-123.372420025259,48.421102836644
1762, , , , , ,PARKING METER,1416,2,3 HOURS,-123.372341317944,48.4210846038094
1763, , , , , ,PARKING METER,1413,2,3 HOURS,-123.372580330092,48.4211422931995
1764, , , , , ,PARKING METER,1412,2,3 HOURS,-123.372657414533,48.421162027277
1765, , , , , ,PARKING METER,1411,2,3 HOURS,-123.372733726174,48.4211816090702
1766, , , , , ,PARKING METER,1410,2,3 HOURS,-123.372811660844,48.4212018846096
1767, , , , , ,PARKING METER,1409,2,3 HOURS,-123.372887972639,48.4212214654208
1768, , , , , ,PARKING METER,1408,2,3 HOURS,-123.372966023005,48.4212409056192
1769, , , , , ,PARKING METER,1418,2,3 HOURS,-123.372047698424,48.4210107003266
1770, , , , , ,PARKING METER,1419,2,3 HOURS,-123.371969683986,48.4209906810316
1771, , , , , ,PARKING METER,1420,2,3 HOURS,-123.371890827663,48.4209712284942
1772, , , , , ,PARKING METER,1417,2,3 HOURS,-123.372125707477,48.4210301555122
1773, , , , , ,PARKING METER,1427,2,3 HOURS,-123.371239887621,48.4208063724888
1774, , , , , ,PARKING METER,1426,2,3 HOURS,-123.371316015243,48.4208270550252
1775, , , , , ,PARKING METER,1425,2,3 HOURS,-123.371394282146,48.4208462021018
1776, , , , , ,PARKING METER,1424,2,3 HOURS,-123.371470798241,48.4208658270924
1777, , , , , ,PARKING METER,1423,2,3 HOURS,-123.371548507449,48.4208852079886
1778, , , , , ,PARKING METER,1422,2,3 HOURS,-123.37162628883,48.4209044662568
1779, , , , , ,PARKING METER,1421,2,3 HOURS,-123.371712128949,48.4209260097098
1780,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.3713219506,48.4202605028284
1781, , , , , ,PARKING METER,1021,1.5,24 HOURS,-123.371748399883,48.4194231662184
1782, , , , , ,PARKING METER,1020,1.5,24 HOURS,-123.371775057012,48.4193703487534
1783, , , , , ,PARKING METER,1022,1.5,24 HOURS,-123.371720860901,48.4194753468654
1784, , , , , ,PARKING METER,1023,1.5,24 HOURS,-123.371695143947,48.4195282944305
1785,TOUR BUS, , , , ,PARKING METER,1010,1.5,24 HOURS,-123.372010421932,48.4189281437854
1786,TOUR BUS, , , , ,PARKING METER,1011,1.5,24 HOURS,-123.371981543046,48.4189814794972
1787,TOUR BUS, , , , ,PARKING METER,1012,1.5,24 HOURS,-123.371954065579,48.4190342483918
1788,TOUR BUS, , , , ,PARKING METER,1009,1.5,24 HOURS,-123.372040892057,48.4188754371833
1789,TOUR BUS, , , , ,PARKING METER,1013,1.5,24 HOURS,-123.371925085401,48.4190866829582
1790,TOUR BUS, , , , ,PARKING METER,1008,1.5,24 HOURS,-123.372069154234,48.4188224327176
1791, , , , , ,PARKING METER,1109,1.5,24 HOURS,-123.371846819999,48.419014547517
1792, , , , , ,PARKING METER,1108,1.5,24 HOURS,-123.371873811034,48.4189601131597
1793, , , , , ,PARKING METER,1107,1.5,24 HOURS,-123.371900252632,48.4189081852069
1794, , , , , ,PARKING METER,1106,1.5,24 HOURS,-123.371927289176,48.418855003006
1795, , , , , ,PARKING METER,1105,1.5,24 HOURS,-123.37195684786,48.418802777985
1796, , , , , ,PARKING METER,1104,1.5,24 HOURS,-123.371984558733,48.4187499696458
1797, , , , , ,PARKING METER,1103,1.5,24 HOURS,-123.372012157823,48.4186964815197
1798, , , , , ,PARKING METER,1110,1.5,24 HOURS,-123.371698524072,48.4192800291955
1799, , , , , ,PARKING METER,1111,1.5,24 HOURS,-123.371668969726,48.4193327363333
1800, , , , , ,PARKING METER,1112,1.5,24 HOURS,-123.371637177083,48.4193848784996
1801, , , , , ,PARKING METER,1113,1.5,24 HOURS,-123.37161104082,48.41943982823
1802, , , , , ,PARKING METER,1114,1.5,24 HOURS,-123.371581424571,48.4194938958167
1803, , , , , ,PARKING METER,1115,1.5,24 HOURS,-123.371551305083,48.419546980794
1804,Commercial,M-F 7AM-6PM,SAT 8AM-6PM (2HR), , ,Commercial, ,,,-123.371436426275,48.4197199894511
1805, , , , , ,PARKING METER,1116,1.5,24 HOURS,-123.371388871323,48.4197962876801
1806, , , , , ,PARKING METER,1117,1.5,24 HOURS,-123.371367018242,48.4198509383454
1807, , , , , ,PARKING METER,1118,1.5,24 HOURS,-123.371342148023,48.4199047926363
1808, , , , , ,PARKING METER,1119,1.5,24 HOURS,-123.371255199922,48.4200721179122
1809, , , , , ,PARKING METER,1120,1.5,24 HOURS,-123.371226294537,48.4201266473146
1810, , , , , ,PARKING METER,1121,1.5,24 HOURS,-123.371196743016,48.4201798733902
1811, , , , , ,PARKING METER,1123,1.5,24 HOURS,-123.371138090426,48.4202852867605
1812, , , , , ,PARKING METER,1122,1.5,24 HOURS,-123.371167433255,48.4202325264974
1813,Passenger,3 MIN,TOUR BUS 15 MIN, , ,PASSENGER, ,,,-123.368277131808,48.4205311339865
1814,HANDICAP,120 MIN, , , ,PARKING METER,1235,2.5,2 HOURS,-123.367677671766,48.4204264493433
1815, , , , , ,PARKING METER,1236,2.5,2 HOURS,-123.367595962645,48.4204110027593
1816, , , , , ,PARKING METER,1237,2.5,2 HOURS,-123.367513260311,48.4203955772773
1817, , , , , ,PARKING METER,1238,2.5,2 HOURS,-123.367434495688,48.4203807842445
1818, , , , , ,PARKING METER,1239,2.5,2 HOURS,-123.367356718374,48.4203653249726
1819,Hotel,10 MIN, , , ,HOTEL, ,,,-123.366102951161,48.4196494917121
1820,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.366101556006,48.4192558354867
1821,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.366438204941,48.4205473312035
1822,Commercial,7AM-6PM,PASSENGER 3 MIN, , ,Commercial, ,,,-123.366335676313,48.4211423096397
1823, , , , , ,PARKING METER,1258,2.5,2 HOURS,-123.366059896773,48.4216834298599
1824, , , , , ,PARKING METER,1259,2.5,2 HOURS,-123.366051410604,48.4217378925907
1825, , , , , ,PARKING METER,1257,2.5,2 HOURS,-123.366067744223,48.4216294288856
1826, , , , , ,PARKING METER,1256,2.5,2 HOURS,-123.366076246633,48.4215749741961
1827, , , , , ,PARKING METER,1255,2.5,2 HOURS,-123.366086395207,48.4215206959975
1828, , , , , ,PARKING METER,1254,2.5,2 HOURS,-123.366096557797,48.4214668666824
1829,HANDICAP,120 MIN, , , ,PARKING METER,1253,2.5,2 HOURS,-123.366105984851,48.4214137567346
1830,SMALL VEHICLE,90 MIN, , , ,PARKING METER,1252,2.5,2 HOURS,-123.366136127519,48.4212548671845
1831, , , , , ,PARKING METER,1251,2.5,2 HOURS,-123.366141750358,48.4212180216977
1832, , , , , ,PARKING METER,1250,2.5,2 HOURS,-123.366151938602,48.4211630767085
1833,General,7AM-6PM 15 MIN, , , ,GENERAL, ,,,-123.366154330419,48.4210845692418
1834,Church,M-F 8AM-6PM (NO PARKING), , , ,CHURCH, ,,,-123.364143785348,48.4203433116361
1835,School,M-F 8AM-5PM (5MIN), , , ,SCHOOL, ,,,-123.364259310053,48.4207169695969
1836, , , , , ,PARKING METER,1274,2.5,2 HOURS,-123.364442286964,48.4208461077407
1837, , , , , ,PARKING METER,1275,2.5,2 HOURS,-123.364381251462,48.4208071246804
1838, , , , , ,PARKING METER,1273,2.5,2 HOURS,-123.364599356551,48.4209434982508
1839, , , , , ,PARKING METER,1272,2.5,2 HOURS,-123.364656642098,48.420980628212
1840, , , , , ,PARKING METER,1271,2.5,2 HOURS,-123.364716741134,48.4210189925565
1841,Passenger,3 MIN, , , ,PASSENGER, ,,,-123.364808959942,48.4210660752698
1842, , , , , ,PARKING METER,1270,2.5,2 HOURS,-123.364881701398,48.4211218987129
1843, , , , , ,PARKING METER,1269,2.5,2 HOURS,-123.364940610064,48.4211651770719
